amount,hour,category,distance_from_home,txns_last_hour,is_foreign,is_fraud
15.1,11,fuel,17.61,1,0,0
8.88,12,retail,4.2,2,0,0
5.28,15,hardware,38.33,0,1,0
49.78,16,travel,5.76,1,0,0
5.63,23,food,64.56,0,0,0
113.11,16,retail,25.58,0,0,0
46.54,22,pharmacy,45.03,1,0,0
18.07,11,pharmacy,22.26,1,0,0
33.54,16,hardware,15.81,0,0,0
2.03,20,services,8.69,1,0,0
32.58,14,subscription,30.14,0,0,0
6.41,14,subscription,36.73,1,0,0
96.13,15,electronics,33.93,2,0,0
164.65,13,electronics,11.71,0,0,0
7.93,21,grocery,44.68,1,0,0
8.45,17,grocery,24.43,1,0,0
137.39,23,pharmacy,45.96,1,0,0
6.43,21,hardware,36.02,1,0,0
42.65,0,electronics,26.43,0,0,0
60.35,23,food,30.29,0,0,0
29.83,14,hardware,16.96,1,0,0
131.99,15,travel,51.74,1,0,0
57.15,13,luxury,104.41,0,0,1
9.53,16,subscription,46.56,0,0,0
8.92,15,hardware,7.73,2,0,0
16.08,13,pharmacy,17.9,2,0,0
59.89,16,electronics,49.67,1,0,0
5.39,11,home,38.26,0,0,0
22.77,12,services,65.05,0,0,0
23.75,16,grocery,23.1,0,0,0
4.94,15,travel,14.95,0,0,0
20.09,18,travel,11.74,3,0,0
16.55,16,auto,28.17,1,0,0
23.68,22,pharmacy,14.49,0,0,0
60.35,13,retail,0.93,3,0,0
6.94,18,pharmacy,20.7,4,0,0
104.32,22,services,5.79,0,0,0
24.16,16,luxury,36.35,0,0,0
17.77,23,services,26.76,0,0,0
19.12,13,food,15.4,2,0,0
25.33,17,services,11.12,0,0,0
39.76,15,food,23.46,0,0,0
23.28,14,retail,31.22,1,0,0
161.05,4,electronics,34.07,2,0,1
12.68,16,services,29.94,0,0,0
67.1,23,fuel,20.31,0,0,0
4.53,12,hardware,12.66,0,0,0
19.71,23,electronics,20.57,2,0,0
4.74,20,food,65.38,1,1,0
7.25,10,retail,27.91,1,0,0
13.31,19,fuel,7.63,0,0,0
22.91,11,travel,12.96,1,0,0
44.63,16,home,45.37,1,0,0
25.88,17,travel,46.49,0,0,0
54.24,22,electronics,17.18,0,0,0
36.85,18,auto,50.3,2,0,0
20.75,20,luxury,8.09,0,0,0
35.25,22,travel,39.6,0,0,0
1.54,14,retail,28.78,0,0,0
42.75,6,subscription,8.8,1,0,0
8.4,10,home,96.56,0,0,0
30.47,17,food,47.86,0,0,0
10.69,7,luxury,32.12,1,0,0
13.13,3,auto,37.85,1,0,0
35.86,23,home,14.91,0,0,0
10.5,9,grocery,10.26,1,0,0
11.74,23,hardware,70.86,0,0,0
2.02,13,hardware,26.54,0,1,0
6.69,23,pharmacy,30.8,0,0,0
28.27,16,food,29.37,0,0,0
15.9,10,grocery,36.56,1,0,0
47.64,13,fuel,22.0,1,0,0
8.43,16,pharmacy,26.61,1,0,0
47.33,9,travel,68.23,0,0,0
6.21,23,fuel,15.85,0,0,0
6.99,8,fuel,41.49,0,0,0
7.05,14,electronics,7.68,1,0,0
41.89,16,luxury,95.59,1,0,1
5.2,13,retail,31.12,0,1,0
8.3,17,retail,23.37,0,0,0
11.17,5,pharmacy,44.46,0,1,0
24.51,9,pharmacy,31.35,0,0,0
85.23,9,auto,9.91,1,0,0
26.01,17,hardware,26.99,1,0,0
129.06,13,home,22.87,0,0,0
6.37,22,subscription,11.88,0,0,0
34.38,21,auto,46.31,1,0,0
12.19,17,subscription,34.12,0,0,0
48.51,18,fuel,35.21,0,0,0
3.63,23,subscription,22.84,0,0,0
89.07,18,luxury,11.2,0,0,0
20.08,19,retail,25.52,1,0,0
31.17,21,services,22.38,0,0,0
59.06,13,luxury,26.67,0,0,0
12.14,12,hardware,22.47,0,0,0
34.83,9,electronics,31.83,0,0,0
74.66,19,retail,29.68,1,0,0
1.83,20,grocery,22.32,0,0,0
10.27,6,electronics,19.18,2,0,0
6.49,10,auto,21.65,0,0,0
5.72,14,subscription,40.59,2,0,0
71.25,20,travel,6.2,0,0,0
29.06,16,auto,53.12,0,0,0
7.18,19,pharmacy,40.67,1,0,0
64.98,19,luxury,25.28,4,0,1
16.67,16,hardware,41.23,1,0,0
5.85,22,fuel,6.82,0,0,0
1.8,15,grocery,47.08,0,0,0
16.15,18,travel,57.89,2,0,0
24.39,14,luxury,29.56,1,0,0
41.69,18,electronics,13.48,0,0,0
8.51,15,home,44.6,2,0,0
57.23,23,electronics,28.12,1,0,0
55.79,21,services,17.89,1,0,0
8.34,8,subscription,5.29,0,0,0
21.07,22,auto,36.28,0,0,0
15.47,14,hardware,56.67,1,0,0
11.85,14,grocery,32.3,1,0,0
40.38,10,home,10.78,1,0,0
3.99,17,hardware,17.6,0,0,0
4.14,15,retail,28.71,0,0,0
82.19,16,subscription,11.46,0,0,0
47.01,23,food,34.17,2,0,0
31.24,3,subscription,30.94,0,0,0
2.97,21,fuel,35.07,2,0,0
9.75,11,fuel,25.89,0,0,0
19.55,13,grocery,49.38,1,0,0
46.89,23,food,16.17,0,0,0
32.13,12,hardware,32.36,0,0,0
32.31,11,food,12.43,0,0,0
17.43,14,retail,20.6,2,0,0
51.73,11,electronics,53.11,0,0,0
5.07,12,fuel,19.1,1,0,0
50.22,9,services,28.89,0,0,0
12.61,17,travel,60.35,1,0,0
30.99,17,food,25.94,1,0,0
82.9,19,luxury,17.69,0,0,0
2.3,10,food,38.32,1,0,0
10.41,15,auto,15.44,0,0,0
4.21,19,hardware,6.73,0,0,0
6.85,15,hardware,20.81,1,0,0
13.74,10,services,97.97,0,0,0
20.34,15,hardware,34.91,0,0,0
20.19,17,retail,16.81,1,1,0
14.3,12,grocery,63.85,1,0,0
8.13,13,hardware,10.68,1,0,0
20.66,5,services,44.8,0,0,0
10.5,15,subscription,29.18,2,0,0
3.39,15,retail,21.84,0,0,0
7.05,9,grocery,5.28,1,0,0
52.14,9,pharmacy,30.24,2,0,0
12.41,2,food,8.69,2,0,0
77.13,19,grocery,20.74,2,0,0
38.77,12,luxury,16.45,0,0,0
29.3,20,food,17.08,0,0,0
28.27,11,services,48.31,0,0,0
7.12,20,auto,14.77,1,0,0
17.69,13,home,13.27,3,0,0
5.51,17,pharmacy,14.81,4,0,0
36.02,7,travel,5.73,2,0,0
59.1,16,fuel,23.41,2,0,0
4.88,17,grocery,27.08,0,0,0
19.47,23,services,7.49,0,0,0
5.9,19,fuel,14.67,1,0,0
30.46,17,electronics,13.15,0,0,0
19.78,13,auto,46.12,0,0,0
54.86,12,food,45.04,0,0,0
23.74,19,travel,23.54,4,0,0
17.6,8,home,30.49,0,0,0
18.67,21,fuel,20.09,0,0,0
10.25,21,pharmacy,40.07,1,0,0
21.16,22,food,22.02,0,0,0
6.2,14,auto,13.46,2,0,0
21.55,14,retail,20.02,0,0,0
7.8,14,retail,34.25,1,0,0
49.74,20,electronics,35.88,0,0,0
12.98,9,home,25.24,0,0,0
46.21,17,services,3.58,1,0,0
54.0,12,home,15.2,2,0,0
19.15,17,grocery,21.08,0,1,0
223.31,20,grocery,29.39,0,0,0
16.19,11,subscription,12.91,0,0,0
10.52,18,pharmacy,9.81,0,0,0
153.25,16,travel,34.0,0,1,0
47.32,17,food,24.91,0,0,0
17.35,11,services,30.08,1,0,0
6.51,16,hardware,6.64,0,0,0
27.48,20,pharmacy,10.98,0,0,0
12.79,10,travel,9.12,0,0,0
762.59,17,travel,30.39,0,0,0
22.72,12,grocery,60.05,2,0,0
382.09,15,retail,12.12,0,0,0
74.59,18,services,16.88,0,0,0
45.81,11,grocery,28.82,1,0,0
8.11,20,pharmacy,57.25,0,0,0
14.83,16,subscription,16.53,1,0,0
60.86,18,subscription,10.55,1,0,0
27.85,13,services,54.07,0,0,0
6.07,14,services,31.29,0,0,0
28.36,4,home,25.34,0,0,0
8.08,19,auto,56.33,1,0,0
60.34,17,luxury,18.06,0,0,0
15.78,13,travel,36.61,1,0,0
45.78,12,hardware,52.55,1,0,0
26.34,17,fuel,43.87,0,0,0
26.29,21,auto,31.12,0,1,0
23.93,13,travel,11.82,0,0,0
25.69,14,retail,17.17,0,0,0
10.45,23,auto,42.56,1,0,0
31.33,13,fuel,10.47,1,0,0
28.83,18,hardware,19.93,0,0,0
43.43,16,services,33.03,0,0,0
23.85,20,auto,90.15,0,0,0
11.24,23,pharmacy,14.68,1,0,0
2.21,18,food,49.11,0,0,0
457.94,15,home,16.6,0,0,0
13.72,4,food,18.14,0,0,0
13.65,13,home,48.36,0,0,0
14.79,12,food,102.76,0,0,0
79.95,12,luxury,22.71,0,0,0
40.29,19,electronics,40.4,1,0,0
4.42,16,subscription,17.45,1,0,0
16.2,19,food,10.36,0,0,0
14.76,14,home,29.03,0,0,0
1.9,20,subscription,60.39,0,0,0
32.48,14,grocery,30.62,0,0,0
7.82,20,food,23.15,2,0,0
7.85,20,hardware,11.91,0,1,0
10.42,23,retail,17.85,2,0,0
18.06,16,pharmacy,15.43,0,0,0
9.54,12,pharmacy,12.63,1,0,0
14.38,5,fuel,47.48,0,0,0
125.48,13,luxury,31.3,0,0,0
179.62,17,travel,4.22,3,0,0
41.29,17,electronics,22.81,1,0,0
35.97,16,travel,25.76,2,0,0
13.86,17,luxury,17.56,0,0,0
32.62,15,auto,31.57,0,0,0
11.25,18,services,32.3,0,0,0
8.88,23,subscription,29.62,0,0,0
8.67,3,subscription,15.23,0,0,0
62.34,13,auto,22.85,1,0,0
13.32,17,grocery,17.79,1,0,0
31.55,23,food,36.17,0,1,0
58.52,19,home,17.2,1,0,0
17.37,15,hardware,38.01,1,0,0
33.92,20,services,12.97,1,0,0
20.83,17,retail,11.34,0,0,0
105.82,19,travel,32.15,0,0,0
42.46,15,grocery,31.35,0,0,0
327.36,9,luxury,39.68,1,0,0
52.0,18,services,17.53,3,0,0
4.94,13,auto,27.62,0,0,0
16.54,1,hardware,35.02,1,1,0
62.9,19,travel,62.67,1,0,0
13.53,18,fuel,24.43,0,0,0
41.92,12,services,13.81,0,0,0
14.0,14,food,26.76,0,0,0
5.22,13,hardware,54.07,1,0,0
3.48,18,hardware,46.65,0,0,0
29.9,23,fuel,15.34,2,0,0
28.37,15,auto,37.13,0,1,0
40.46,9,retail,24.16,1,0,0
13.31,6,hardware,26.84,0,0,0
61.51,18,luxury,27.28,1,0,0
26.23,19,food,66.1,0,0,0
3.89,12,services,23.82,1,0,0
29.15,14,fuel,4.0,2,1,0
48.83,6,auto,35.04,0,0,0
17.7,3,grocery,25.35,0,0,0
33.0,6,travel,37.93,1,0,0
11.62,18,pharmacy,64.7,0,0,0
7.2,14,hardware,44.08,2,0,0
127.75,12,fuel,30.25,0,1,0
24.13,21,retail,63.13,1,0,0
17.88,7,subscription,28.44,2,0,0
70.11,11,home,84.78,1,1,1
33.2,17,fuel,14.22,1,0,0
20.98,7,fuel,5.29,0,0,0
29.93,16,services,42.78,0,0,0
62.48,12,grocery,61.88,1,0,0
16.05,19,hardware,42.27,1,0,0
12.03,11,food,53.49,0,0,0
3.18,21,hardware,6.28,2,0,0
156.65,18,subscription,11.6,2,0,0
86.61,12,retail,8.69,0,0,0
3.38,21,pharmacy,4.9,0,0,0
2.46,23,fuel,40.23,1,0,0
11.1,11,subscription,77.17,1,0,0
10.58,20,hardware,33.51,0,0,0
154.56,11,food,36.62,1,0,0
18.29,9,subscription,6.95,0,0,0
89.35,18,retail,22.27,0,0,0
38.53,12,luxury,10.55,0,0,0
14.09,21,electronics,18.89,0,0,0
3.85,15,retail,29.53,0,1,0
85.64,15,travel,16.27,0,0,0
5.28,11,subscription,12.44,1,0,0
166.95,15,travel,6.12,1,0,0
120.8,13,food,37.76,1,0,0
4.2,19,pharmacy,13.31,0,0,0
6.55,18,food,26.47,0,0,0
10.93,18,pharmacy,9.25,0,0,0
6.76,23,fuel,23.54,0,0,0
51.35,8,luxury,29.05,1,0,0
11.55,21,food,63.26,0,0,0
21.44,23,home,20.01,0,0,0
11.88,14,subscription,39.48,1,0,0
26.27,5,grocery,31.13,2,1,0
11.16,13,grocery,49.33,2,0,0
4.91,16,pharmacy,48.88,1,0,0
97.95,20,electronics,25.37,0,0,0
4.59,5,services,16.14,0,0,0
59.57,7,luxury,13.56,0,0,0
6.7,11,hardware,31.6,1,0,0
26.48,18,pharmacy,18.78,0,0,0
13.55,9,services,12.62,0,0,0
37.35,14,retail,6.18,1,0,0
28.58,11,luxury,17.37,0,0,0
4.96,19,auto,16.48,1,0,0
48.41,4,retail,49.25,0,0,0
75.13,20,hardware,27.49,0,0,0
7.39,15,services,6.43,1,0,0
11.54,14,pharmacy,26.56,0,0,0
39.54,19,hardware,26.79,0,0,0
34.79,22,hardware,51.09,0,0,0
4.61,22,grocery,49.36,0,0,0
25.75,16,auto,13.67,0,0,0
39.95,9,retail,4.95,1,0,0
32.59,19,grocery,18.08,0,0,0
55.16,12,grocery,47.24,1,0,0
22.44,17,subscription,42.81,1,0,0
2.02,11,pharmacy,34.23,2,0,0
39.64,16,retail,27.41,0,0,0
332.16,17,travel,3.06,1,0,0
19.77,9,grocery,14.36,0,1,0
16.31,11,subscription,20.61,0,0,0
17.18,17,pharmacy,41.06,0,0,0
69.99,17,fuel,81.68,1,0,0
30.45,13,travel,3.56,1,0,0
129.41,12,pharmacy,24.31,1,0,0
12.08,15,auto,21.12,0,0,0
82.57,20,electronics,32.95,0,0,0
330.3,20,electronics,19.54,0,0,0
30.02,23,electronics,36.11,1,0,0
13.73,14,home,10.05,2,0,0
34.0,16,food,35.64,1,0,0
6.38,12,retail,33.6,1,0,0
30.81,14,subscription,32.94,0,0,0
70.73,20,travel,31.29,2,0,0
22.59,5,hardware,34.93,0,0,0
11.68,7,hardware,37.67,0,0,0
37.44,18,subscription,26.98,1,0,0
24.67,19,auto,4.76,1,0,0
167.03,11,travel,26.58,1,0,0
21.28,12,subscription,10.02,0,1,0
19.54,16,hardware,42.61,0,0,0
24.26,19,electronics,13.76,0,0,0
24.76,12,home,19.58,0,0,0
47.41,8,grocery,24.45,0,0,0
8.02,6,retail,7.33,1,0,0
27.9,12,travel,10.05,0,0,0
83.85,18,luxury,13.76,0,0,0
5.28,2,food,22.55,0,0,0
9.08,17,pharmacy,18.07,2,0,0
13.24,9,subscription,57.8,1,0,0
3.26,17,home,40.04,0,0,0
22.23,5,retail,19.19,0,1,0
18.22,11,luxury,15.39,1,0,0
12.72,19,fuel,49.66,2,1,0
10.36,15,subscription,84.45,1,0,0
16.63,12,hardware,41.42,0,0,0
5.22,11,retail,35.01,1,0,0
65.69,20,electronics,29.67,2,0,0
10.54,2,pharmacy,17.82,0,0,0
4.64,6,pharmacy,42.63,0,0,0
127.29,12,electronics,16.29,1,0,0
5.05,18,food,47.7,1,0,0
8.95,10,grocery,15.54,0,0,0
57.17,16,services,44.89,0,0,0
41.13,19,luxury,39.23,2,0,1
8.3,22,retail,2.14,1,0,0
26.84,19,electronics,27.4,1,0,0
41.51,20,retail,27.58,0,0,0
28.83,17,luxury,34.05,1,0,0
29.41,22,luxury,11.15,1,0,0
12.12,3,travel,19.57,1,0,0
17.24,21,subscription,8.2,1,0,0
25.77,20,subscription,21.43,1,0,0
23.09,17,pharmacy,10.01,0,0,0
39.99,18,home,42.95,0,0,0
92.16,7,retail,17.92,0,0,0
158.77,22,travel,28.03,0,0,0
12.12,23,pharmacy,10.7,1,0,0
28.19,10,retail,14.51,1,0,0
17.61,14,retail,10.11,0,1,0
13.66,8,grocery,23.49,0,0,0
8.28,20,travel,52.88,1,0,0
3.87,22,pharmacy,31.75,0,0,0
54.92,11,subscription,14.94,1,0,0
39.59,10,fuel,16.79,0,0,0
6.35,14,auto,8.72,0,0,0
13.55,17,retail,66.95,1,0,0
74.39,23,fuel,36.82,1,0,0
42.94,11,luxury,39.58,1,0,0
56.54,12,grocery,27.38,0,0,0
66.93,17,fuel,37.17,0,0,0
50.66,11,luxury,20.04,0,0,0
7.79,12,auto,47.57,1,0,0
61.59,23,hardware,36.15,1,0,0
6.38,23,fuel,7.08,0,1,0
7.19,16,food,28.27,0,0,0
8.23,21,subscription,36.31,3,0,0
14.5,17,pharmacy,18.67,1,0,0
32.68,20,electronics,34.56,2,0,0
15.8,14,retail,34.36,0,0,0
22.51,20,subscription,16.58,1,0,0
8.2,15,home,9.39,1,0,0
6.23,12,grocery,51.69,0,0,0
9.67,14,hardware,55.25,0,0,0
15.43,15,travel,33.93,0,0,0
25.38,18,auto,57.18,1,0,0
24.88,17,services,25.48,0,0,0
5.6,9,auto,32.9,0,0,0
10.66,12,grocery,27.48,0,0,0
4.87,16,hardware,31.35,0,0,0
118.01,17,travel,37.04,0,0,1
57.74,23,fuel,20.19,2,0,0
39.44,7,services,31.23,0,0,0
16.71,12,subscription,40.35,0,0,0
16.77,13,hardware,15.62,0,0,0
22.8,15,subscription,21.07,0,0,0
268.3,20,luxury,29.08,3,0,0
29.18,16,luxury,17.51,0,0,0
9.3,22,electronics,26.85,0,0,0
57.79,20,travel,26.27,0,0,0
12.39,18,fuel,26.79,0,0,0
4.84,15,auto,33.42,0,0,0
4.54,11,auto,25.4,0,0,0
15.24,23,home,7.41,1,0,0
438.0,12,travel,22.91,1,0,0
6.33,21,grocery,26.33,0,0,0
10.37,15,pharmacy,76.36,2,0,0
11.47,8,hardware,21.15,1,0,0
97.12,7,travel,13.41,0,0,0
21.43,19,food,42.17,0,0,0
32.62,9,luxury,46.06,0,0,0
20.14,19,subscription,21.07,1,0,0
31.65,7,travel,32.64,0,1,0
5.64,15,grocery,43.03,0,0,0
7.34,15,fuel,16.48,0,0,0
27.2,17,fuel,56.76,0,0,0
26.58,18,grocery,9.33,0,0,0
1.63,12,subscription,74.55,0,1,0
218.03,7,travel,23.32,1,0,0
165.01,9,travel,19.5,0,0,0
16.02,22,pharmacy,30.01,1,0,0
12.14,14,pharmacy,30.35,1,0,0
10.18,21,services,37.77,0,0,0
23.86,14,subscription,52.53,1,0,0
20.45,16,subscription,39.59,1,1,0
40.27,16,retail,16.76,1,0,0
35.95,21,grocery,20.0,0,0,0
6.08,3,hardware,64.29,1,0,0
102.33,18,home,63.84,0,0,0
4.59,18,grocery,22.26,0,0,0
2.78,16,grocery,40.03,0,0,0
11.82,9,services,7.75,0,0,0
19.84,8,pharmacy,49.26,0,0,0
17.0,14,grocery,25.67,0,0,0
78.48,5,travel,43.19,0,0,0
25.4,17,auto,42.75,1,0,0
11.49,16,grocery,8.12,0,0,0
3.44,10,retail,28.58,1,0,0
7.88,22,grocery,7.33,0,0,0
12.24,18,travel,44.98,0,0,0
16.01,15,pharmacy,9.49,0,0,0
46.18,21,grocery,47.69,0,0,0
13.68,16,fuel,13.78,0,0,0
7.03,19,pharmacy,37.49,0,1,0
141.88,14,auto,14.47,1,0,0
36.03,13,subscription,31.64,1,0,0
44.75,17,luxury,40.2,1,0,1
17.7,18,food,33.19,0,0,0
31.66,15,services,28.97,0,0,0
54.04,18,travel,6.98,0,0,0
11.48,23,luxury,34.4,0,0,0
4.1,8,auto,37.68,0,0,0
29.91,15,travel,27.23,0,0,0
23.84,19,travel,21.4,1,0,0
24.79,14,fuel,23.01,1,0,0
132.64,18,retail,41.91,0,0,0
11.19,15,auto,33.71,1,0,0
149.04,15,luxury,0.71,0,0,0
10.86,13,services,74.23,1,0,0
9.07,19,retail,26.75,0,0,0
124.53,4,travel,29.66,1,0,0
31.22,11,retail,24.79,1,0,0
95.07,8,travel,11.09,1,0,0
17.14,19,hardware,25.45,0,0,0
7.57,19,electronics,19.05,1,0,0
30.75,12,luxury,57.86,0,0,1
175.1,16,travel,28.08,0,1,0
28.78,19,subscription,30.75,1,1,0
15.48,13,food,54.43,1,0,0
30.48,23,travel,27.5,0,0,0
9.52,22,auto,9.63,2,0,0
5.33,23,subscription,40.74,0,0,0
49.41,15,food,28.24,1,0,0
44.69,16,travel,40.9,0,0,0
15.53,9,fuel,56.66,1,0,0
4.03,16,subscription,46.94,0,0,0
17.32,15,food,25.78,0,0,0
5.9,14,fuel,6.54,0,0,0
27.01,17,travel,19.89,0,0,0
17.76,14,grocery,23.12,2,0,0
26.99,10,travel,51.03,0,0,0
64.02,21,hardware,35.57,0,0,0
37.84,14,travel,15.51,0,1,0
7.65,8,subscription,27.98,0,1,0
3.87,19,electronics,33.63,0,0,0
114.81,9,electronics,59.15,0,0,0
8.6,23,retail,25.48,2,0,0
36.18,21,electronics,39.08,0,0,0
13.78,23,grocery,17.23,0,0,0
8.24,19,grocery,22.14,0,0,0
7.72,15,auto,55.55,0,0,0
5.84,18,fuel,11.5,1,0,0
13.84,9,auto,28.86,1,0,0
12.71,12,fuel,13.54,1,0,0
25.34,8,subscription,48.71,1,0,0
21.31,8,fuel,18.23,0,1,0
28.7,11,auto,19.7,1,0,0
21.19,9,grocery,34.66,1,0,0
82.74,23,luxury,5.14,1,0,0
4.46,18,grocery,38.83,0,0,0
10.47,14,retail,22.55,0,0,0
7.95,2,food,49.8,1,0,0
44.95,21,luxury,37.36,0,0,1
14.46,20,food,13.56,0,0,0
12.94,21,luxury,9.03,1,0,0
17.38,21,food,21.77,1,0,0
13.3,14,retail,28.78,1,0,0
13.14,15,pharmacy,84.81,0,0,0
2.7,22,services,32.05,0,0,0
11.99,8,electronics,54.34,1,0,0
75.58,16,subscription,51.94,0,0,0
103.03,7,travel,61.62,0,1,0
35.41,12,home,72.85,1,0,0
22.59,14,home,38.01,0,0,0
93.99,23,luxury,15.52,0,0,0
22.69,18,services,27.82,2,0,0
69.66,12,electronics,59.44,1,0,0
52.51,16,retail,20.73,0,0,0
15.77,11,fuel,9.6,0,0,0
15.43,16,home,9.25,4,0,0
2.46,12,subscription,12.77,2,0,0
33.7,15,fuel,2.65,1,0,0
54.02,14,electronics,16.31,2,0,0
16.19,17,pharmacy,31.28,1,0,0
14.67,23,electronics,14.31,1,0,0
5.83,11,services,37.69,0,1,0
40.97,22,travel,32.89,0,0,0
5.96,12,hardware,31.02,0,1,0
153.23,12,subscription,12.07,0,0,0
101.53,18,services,7.41,0,1,0
12.46,14,fuel,30.1,0,0,0
36.72,13,pharmacy,20.05,0,1,0
20.26,14,auto,5.91,0,0,0
4.47,7,pharmacy,7.65,0,0,0
93.38,16,electronics,9.71,1,0,0
46.06,18,travel,37.59,0,0,0
31.6,16,pharmacy,61.41,0,0,0
27.81,18,subscription,4.63,1,0,0
6.78,18,pharmacy,30.53,1,0,0
2.56,11,services,52.63,0,0,0
21.67,15,hardware,21.83,3,0,0
11.44,12,auto,20.64,1,0,0
4.29,10,pharmacy,33.78,0,0,0
47.15,23,luxury,33.35,1,0,0
6.93,22,auto,38.91,1,0,0
39.64,9,electronics,19.0,1,0,0
81.25,20,travel,15.42,0,0,0
3.71,16,fuel,12.95,0,0,0
4.6,20,services,27.9,0,0,0
7.24,20,auto,14.66,0,0,0
29.54,11,home,31.33,0,0,0
11.81,9,pharmacy,58.57,1,0,0
2.24,9,services,22.16,1,0,0
18.22,12,retail,16.41,0,0,0
38.92,20,hardware,16.69,2,1,0
120.71,19,pharmacy,43.48,0,0,0
6.13,14,home,3.96,0,0,0
6.27,16,retail,26.9,1,0,0
1.95,5,subscription,23.68,1,0,0
10.37,23,services,15.33,0,0,0
26.02,6,retail,42.33,0,0,0
11.77,17,home,17.49,0,0,0
16.26,14,electronics,40.46,1,0,0
26.55,15,hardware,53.47,0,0,0
7.09,15,services,12.52,1,0,0
28.85,8,home,10.22,0,0,0
6.3,9,hardware,10.78,0,0,0
9.53,19,subscription,19.42,0,0,0
2.56,11,retail,39.79,1,0,0
45.32,11,grocery,11.98,0,0,0
10.02,11,food,23.05,0,0,0
14.77,10,retail,2.36,2,0,0
3.89,16,retail,6.0,1,0,0
7.62,10,pharmacy,30.78,1,0,0
4.53,4,fuel,11.29,0,0,0
67.61,12,auto,1.61,0,0,0
327.64,14,food,31.54,0,0,0
9.83,18,food,18.67,1,0,0
192.57,10,luxury,40.34,0,0,0
36.22,8,auto,4.02,1,0,0
15.74,17,hardware,14.8,1,0,0
57.05,17,fuel,13.78,0,0,0
4.04,6,services,41.81,0,0,0
26.84,11,retail,57.99,0,0,0
76.76,19,electronics,17.38,2,0,0
11.17,20,subscription,13.79,0,0,0
17.87,15,hardware,55.25,0,0,0
19.76,10,luxury,32.19,0,0,0
25.29,21,retail,13.58,0,0,0
374.78,12,pharmacy,1.68,0,0,0
61.65,8,retail,40.87,1,0,0
79.27,20,luxury,18.38,1,0,1
15.83,18,auto,13.78,0,0,0
7.4,23,electronics,4.98,1,0,0
66.7,10,travel,11.43,0,0,0
7.44,11,hardware,8.61,0,0,0
7.18,6,services,4.93,0,0,0
3.52,16,food,22.7,0,0,0
246.22,9,luxury,9.99,0,0,0
28.43,19,fuel,13.79,0,0,0
37.61,17,food,44.07,0,0,0
12.6,17,retail,49.27,1,0,0
27.41,16,luxury,19.86,0,0,0
18.31,17,grocery,9.11,0,0,0
4.54,18,fuel,19.0,0,0,0
29.82,15,travel,23.25,0,0,0
5.73,15,fuel,69.36,0,0,0
8.58,10,fuel,6.99,0,0,0
38.04,13,fuel,38.26,0,0,0
132.76,18,electronics,30.2,2,0,0
9.09,14,hardware,95.74,0,0,0
210.65,18,luxury,16.81,1,0,0
11.01,19,pharmacy,8.17,1,1,0
10.81,16,subscription,25.46,0,0,0
6.39,17,hardware,31.41,1,0,0
75.61,18,hardware,53.97,1,0,0
11.04,11,grocery,59.73,0,0,0
68.08,20,travel,49.96,1,0,0
4.27,16,auto,14.28,0,0,0
16.36,20,services,7.63,0,1,0
5.15,17,grocery,24.17,0,0,0
59.77,11,hardware,56.62,1,0,0
9.52,10,fuel,47.77,1,0,0
14.6,20,travel,7.49,0,0,0
13.66,16,home,28.86,1,0,0
48.12,14,retail,27.57,0,0,0
9.96,10,hardware,12.04,1,0,0
87.42,19,pharmacy,29.18,0,0,0
1.88,11,home,28.22,2,0,0
21.76,18,auto,65.82,0,0,0
23.13,22,services,18.93,0,0,0
27.99,22,fuel,14.16,2,0,0
29.02,17,services,33.88,1,0,0
203.48,7,luxury,46.68,0,0,0
36.65,12,services,43.65,2,0,0
17.4,13,grocery,54.26,0,0,0
6.67,9,subscription,43.23,0,0,0
5.44,17,fuel,29.4,1,0,0
272.28,11,luxury,15.66,1,0,1
32.87,13,fuel,40.75,0,0,0
2.03,6,grocery,29.21,0,0,0
11.39,17,subscription,1.67,2,0,0
51.51,22,hardware,26.1,0,0,0
200.01,23,home,13.99,0,0,0
20.62,20,hardware,31.3,0,0,0
9.58,15,grocery,19.36,0,0,0
78.04,16,pharmacy,7.79,0,0,0
5.1,12,food,33.79,0,0,0
20.85,12,electronics,31.34,0,0,0
25.84,15,pharmacy,52.68,0,0,0
89.53,13,travel,25.57,1,0,0
3.26,14,grocery,51.53,1,0,0
4.51,19,hardware,13.31,0,0,0
29.34,21,subscription,38.15,0,0,0
31.77,10,electronics,48.23,1,0,0
10.37,21,retail,24.0,1,0,0
44.45,22,fuel,1.91,2,0,0
31.95,15,food,33.67,0,1,0
6.87,23,subscription,30.32,0,0,0
45.54,16,home,10.12,1,0,0
22.32,13,retail,39.35,1,0,0
15.94,21,home,8.12,0,0,0
2.17,15,fuel,20.68,1,0,0
3.44,13,home,52.77,0,0,0
11.63,13,fuel,40.31,0,0,0
5.83,15,hardware,5.96,0,0,0
15.67,14,retail,42.68,0,0,0
62.75,13,hardware,18.75,0,1,0
37.65,20,home,49.76,0,0,0
3.52,18,fuel,56.22,1,0,0
18.59,16,fuel,16.96,2,0,0
28.2,22,luxury,34.36,0,0,0
83.27,11,home,47.13,0,0,0
17.19,12,services,27.54,0,0,0
16.36,18,food,11.43,1,0,0
41.78,14,fuel,25.81,3,0,0
8.55,8,home,55.25,1,0,0
19.82,20,auto,14.2,1,0,0
31.48,14,home,10.12,1,0,0
